Date,Close,Volume
2/8/2017,1063.069946,201855008
2/9/2017,994.382996,407220000
2/10/2017,988.674011,190452000
2/11/2017,1004.450012,102261000
2/12/2017,999.18103,67530000
2/13/2017,990.642029,100607000
2/14/2017,1004.549988,137946000
2/15/2017,1007.47998,89759400
2/16/2017,1027.439941,122277000
2/17/2017,1046.209961,136474000
2/18/2017,1054.420044,99073504
2/19/2017,1047.869995,77423296
2/20/2017,1079.97998,109478000
2/21/2017,1115.300049,186868992
2/22/2017,1117.439941,136100000
2/23/2017,1166.719971,189454000
2/24/2017,1173.680054,330759008
2/25/2017,1143.839966,139960992
2/26/2017,1165.199951,116486000
2/27/2017,1179.969971,131570000
2/28/2017,1179.969971,184956000
3/1/2017,1222.5,229056992
3/2/2017,1251.01001,368275008
3/3/2017,1274.98999,315739008
3/4/2017,1255.150024,183270000
3/5/2017,1267.119995,134127000
3/6/2017,1272.829956,153656992
3/7/2017,1223.540039,291256000
3/8/2017,1150,332603008
3/9/2017,1188.48999,212283008
3/10/2017,1116.719971,563795968
3/11/2017,1175.829956,283320000
3/12/2017,1221.380005,227176000
3/13/2017,1231.920044,380276992
3/14/2017,1240,245306000
3/15/2017,1249.609985,297804992
3/16/2017,1187.810059,638568000
3/17/2017,1100.22998,706598976
3/18/2017,973.817993,621302016
3/19/2017,1036.73999,406648000
3/20/2017,1054.22998,286529984
3/21/2017,1120.540039,337391008
3/22/2017,1049.140015,380840992
3/23/2017,1038.589966,248540000
3/24/2017,937.52002,491038016
3/25/2017,972.778992,435803008
3/26/2017,966.724976,303668000
3/27/2017,1045.77002,372535008
3/28/2017,1047.150024,326332000
3/29/2017,1039.969971,298457984
3/30/2017,1026.430054,352968992
3/31/2017,1071.790039,447287008
4/1/2017,1080.5,289633984
4/2/2017,1102.170044,514187008
4/3/2017,1143.810059,580444032
4/4/2017,1133.25,436310016
4/5/2017,1124.780029,414784000
4/6/2017,1182.680054,511222016
4/7/2017,1176.900024,317022016
4/8/2017,1175.949951,209312000
4/9/2017,1187.869995,242343008
4/10/2017,1187.130005,215883008
4/11/2017,1205.01001,216182000
4/12/2017,1200.369995,288702016
4/13/2017,1169.280029,351968992
4/14/2017,1167.540039,254827008
4/15/2017,1172.52002,203559008
4/16/2017,1182.939941,183231008
4/17/2017,1193.910034,253206000
4/18/2017,1211.670044,270524000
4/19/2017,1210.290039,288060992
4/20/2017,1229.079956,315108000
4/21/2017,1222.050049,272167008
4/22/2017,1231.709961,249320000
4/23/2017,1207.209961,258951008
4/24/2017,1250.150024,235806000
4/25/2017,1265.48999,242556000
4/26/2017,1281.079956,329631008
4/27/2017,1317.72998,449196992
4/28/2017,1316.47998,527488992
4/29/2017,1321.790039,422705984
4/30/2017,1347.890015,413115008
5/1/2017,1421.599976,713624000
5/2/2017,1452.819946,477337984
5/3/2017,1490.089966,583795968
5/4/2017,1537.670044,933548992
5/5/2017,1555.449951,946035968
5/6/2017,1578.800049,582529984
5/7/2017,1596.709961,1080029952
5/8/2017,1723.349976,1340320000
5/9/2017,1755.359985,1167920000
5/10/2017,1787.130005,915723008
5/11/2017,1848.569946,799489984
5/12/2017,1724.23999,740984000
5/13/2017,1804.910034,579635008
5/14/2017,1808.910034,437196000
5/15/2017,1738.430054,731529024
5/16/2017,1734.449951,959044992
5/17/2017,1839.089966,1064729984
5/18/2017,1888.650024,894321024
5/19/2017,1987.709961,1157289984
5/20/2017,2084.72998,961336000
5/21/2017,2041.199951,1147859968
5/22/2017,2173.399902,1942220032
5/23/2017,2320.419922,1378749952
5/24/2017,2443.639893,1725379968
5/25/2017,2304.97998,2406700032
5/26/2017,2202.419922,1763480064
5/27/2017,2038.869995,1700480000
5/28/2017,2155.800049,1147139968
5/29/2017,2255.610107,994625024
5/30/2017,2175.469971,1443970048
5/31/2017,2286.409912,1544829952
6/1/2017,2407.879883,1653180032
6/2/2017,2488.550049,1317030016
6/3/2017,2515.350098,1514950016
6/4/2017,2511.810059,1355120000
6/5/2017,2686.810059,1369309952
6/6/2017,2863.199951,2089609984
6/7/2017,2732.159912,1517709952
6/8/2017,2805.620117,1281170048
6/9/2017,2823.810059,1348950016
6/10/2017,2947.709961,2018889984
6/11/2017,2958.110107,1752400000
6/12/2017,2659.629883,2569530112
6/13/2017,2717.02002,1781200000
6/14/2017,2506.370117,1696560000
6/15/2017,2464.580078,2026259968
6/16/2017,2518.560059,1195190016
6/17/2017,2655.879883,1534509952
6/18/2017,2548.290039,1178659968
6/19/2017,2589.600098,1446840064
6/20/2017,2721.790039,1854189952
6/21/2017,2689.100098,1626579968
6/22/2017,2705.409912,1097939968
6/23/2017,2744.909912,961318976
6/24/2017,2608.719971,982750016
6/25/2017,2589.409912,1161100032
6/26/2017,2478.449951,1663280000
6/27/2017,2552.449951,1489789952
6/28/2017,2574.790039,1183869952
6/29/2017,2539.320068,949979008
6/30/2017,2480.840088,860273024
7/1/2017,2434.550049,779913984
7/2/2017,2506.469971,803747008
7/3/2017,2564.060059,964112000
7/4/2017,2601.639893,985516032
7/5/2017,2601.98999,941566016
7/6/2017,2608.560059,761956992
7/7/2017,2518.659912,917411968
7/8/2017,2571.340088,733329984
7/9/2017,2518.439941,527856000
7/10/2017,2372.560059,1111200000
7/11/2017,2337.790039,1329760000
7/12/2017,2398.840088,1117410048
7/13/2017,2357.899902,835769984
7/14/2017,2233.340088,882502976
7/15/2017,1998.859985,993608000
7/16/2017,1929.819946,1182870016
7/17/2017,2228.409912,1201760000
7/18/2017,2318.879883,1512450048
7/19/2017,2273.429932,1245100032
7/20/2017,2817.600098,2249260032
7/21/2017,2667.76001,1489449984
7/22/2017,2810.120117,1177129984
7/23/2017,2730.399902,1072840000
7/24/2017,2754.860107,866473984
7/25/2017,2576.47998,1460089984
7/26/2017,2529.449951,937404032
7/27/2017,2671.780029,789104000
7/28/2017,2809.01001,1380099968
7/29/2017,2726.449951,803745984
7/30/2017,2757.179932,705942976
7/31/2017,2875.340088,860574976
8/1/2017,2718.26001,1324669952
8/2/2017,2710.669922,1094950016
8/3/2017,2804.72998,804796992
8/4/2017,2895.889893,1002120000
8/5/2017,3252.909912,1945699968
8/6/2017,3213.939941,1105030016
8/7/2017,3378.939941,1482279936
8/8/2017,3419.939941,1752760064
8/9/2017,3342.469971,1468960000
8/10/2017,3381.280029,1515110016
8/11/2017,3650.620117,2021190016
8/12/2017,3884.709961,2219589888
8/13/2017,4073.26001,3159089920
8/14/2017,4325.129883,2463089920
8/15/2017,4181.930176,3258050048
8/16/2017,4376.629883,2272039936
8/17/2017,4331.689941,2553359872
8/18/2017,4160.620117,2941710080
8/19/2017,4193.700195,2975820032
8/20/2017,4087.659912,2109769984
8/21/2017,4001.73999,2800890112
8/22/2017,4100.52002,3764239872
8/23/2017,4151.52002,2369819904
8/24/2017,4334.680176,2037750016
8/25/2017,4371.600098,1727970048
8/26/2017,4352.399902,1511609984
8/27/2017,4382.879883,1537459968
8/28/2017,4382.660156,1959330048
8/29/2017,4579.02002,2486080000
8/30/2017,4565.299805,1937849984
8/31/2017,4703.390137,1944930048
9/1/2017,4892.009766,2599079936
9/2/2017,4578.77002,2722139904
9/3/2017,4582.959961,1933190016
9/4/2017,4236.310059,2987330048
9/5/2017,4376.529785,2697969920
9/6/2017,4597.120117,2172100096
9/7/2017,4599.879883,1844620032
9/8/2017,4228.75,2700890112
9/9/2017,4226.060059,1386230016
9/10/2017,4122.939941,1679090048
9/11/2017,4161.27002,1557330048
9/12/2017,4130.810059,1864530048
9/13/2017,3882.590088,2219409920
9/14/2017,3154.949951,2716310016
9/15/2017,3637.52002,4148069888
9/16/2017,3625.040039,1818400000
9/17/2017,3582.879883,1239149952
9/18/2017,4065.199951,1943209984
9/19/2017,3924.969971,1563980032
9/20/2017,3905.949951,1213830016
9/21/2017,3631.040039,1411480064
9/22/2017,3630.699951,1194829952
9/23/2017,3792.399902,928113984
9/24/2017,3682.840088,768014976
9/25/2017,3926.070068,1374210048
9/26/2017,3892.350098,1043740032
9/27/2017,4200.669922,1686880000
9/28/2017,4174.72998,1712320000
9/29/2017,4163.069824,1367049984
9/30/2017,4338.709961,1207449984
10/1/2017,4403.740234,1208210048
10/2/2017,4409.319824,1431730048
10/3/2017,4317.47998,1288019968
10/4/2017,4229.359863,1116770048
10/5/2017,4328.410156,1161769984
10/6/2017,4370.810059,1069939968
10/7/2017,4426.890137,906928000
10/8/2017,4610.47998,1313869952
10/9/2017,4772.02002,1968739968
10/10/2017,4781.990234,1597139968
10/11/2017,4826.47998,1222279936
10/12/2017,5446.910156,2791610112
10/13/2017,5647.209961,3615480064
10/14/2017,5831.790039,1669030016
10/15/2017,5678.189941,1976039936
10/16/2017,5725.589844,2008070016
10/17/2017,5605.509766,1821570048
10/18/2017,5590.689941,2399269888
10/19/2017,5708.52002,1780540032
10/20/2017,6011.450195,2354429952
10/21/2017,6031.600098,2207099904
10/22/2017,6008.419922,2034630016
10/23/2017,5930.319824,2401840128
10/24/2017,5526.640137,2735699968
10/25/2017,5750.799805,1966989952
10/26/2017,5904.830078,1905040000
10/27/2017,5780.899902,1710130048
10/28/2017,5753.089844,1403920000
10/29/2017,6153.850098,2859040000
10/30/2017,6130.529785,1772150016
10/31/2017,6468.399902,2311379968
11/1/2017,6767.310059,2870320128
11/2/2017,7078.5,4653770240
11/3/2017,7207.759766,3369860096
11/4/2017,7379.950195,2483800064
11/5/2017,7407.410156,2380410112
11/6/2017,7022.759766,3111899904
11/7/2017,7144.379883,2326340096
11/8/2017,7459.689941,4602200064
11/9/2017,7143.580078,3226249984
11/10/2017,6618.140137,5208249856
11/11/2017,6357.600098,4908680192
11/12/2017,5950.069824,8957349888
11/13/2017,6559.490234,6263249920
11/14/2017,6635.75,3197110016
11/15/2017,7315.540039,4200880128
11/16/2017,7871.689941,5123809792
11/17/2017,7708.990234,4651670016
11/18/2017,7790.149902,3667190016
11/19/2017,8036.490234,3149319936
11/20/2017,8200.639648,3488450048
11/21/2017,8071.259766,4277609984
11/22/2017,8253.549805,3633530112
11/23/2017,8038.77002,4225179904
11/24/2017,8253.69043,5058610176
11/25/2017,8790.919922,4342060032
11/26/2017,9330.549805,5475579904
11/27/2017,9818.349609,5653320192
11/28/2017,10058.79981,6348819968
11/29/2017,9888.610352,11568799744
11/30/2017,10233.59961,8310689792
12/1/2017,10975.59961,6783119872
12/2/2017,11074.59961,5138500096
12/3/2017,11323.2002,6608309760
12/4/2017,11657.2002,6132409856
12/5/2017,11916.7002,6895260160
12/6/2017,14291.5,12656300032
12/7/2017,17899.69922,17950699520
12/8/2017,16569.40039,21135998976
12/9/2017,15178.2002,13911300096
12/10/2017,15455.40039,13433299968
12/11/2017,16936.80078,12153900032
12/12/2017,17415.40039,14603799552
12/13/2017,16408.19922,12976900096
12/14/2017,16564,13777399808
12/15/2017,17706.90039,14309999616
12/16/2017,19497.40039,12740599808
12/17/2017,19140.80078,13314599936
12/18/2017,19114.19922,14839499776
12/19/2017,17776.69922,16894499840
12/20/2017,16624.59961,22149699584
12/21/2017,15802.90039,16516599808
12/22/2017,13831.79981,22197999616
12/23/2017,14699.2002,13086000128
12/24/2017,13925.79981,11572299776
12/25/2017,14026.59961,10664699904
12/26/2017,16099.79981,13454300160
12/27/2017,15838.5,12487600128
12/28/2017,14606.5,12336499712
12/29/2017,14656.2002,13025500160
12/30/2017,12952.2002,14452599808
12/31/2017,14156.40039,12136299520
1/1/2018,13657.2002,10291200000
1/2/2018,14982.09961,16846600192
1/3/2018,15201,16871900160
1/4/2018,15599.2002,21783199744
1/5/2018,17429.5,23840899072
1/6/2018,17527,18314600448
1/7/2018,16477.59961,15866000384
1/8/2018,15170.09961,18413899776
1/9/2018,14595.40039,16659999744
1/10/2018,14973.29981,18500800512
1/11/2018,13405.79981,16534099968
1/12/2018,13980.59961,12065699840
1/13/2018,14360.2002,12763599872
1/14/2018,13772,11084099584
1/15/2018,13819.79981,12750799872
1/16/2018,11490.5,18853799936
1/17/2018,11188.59961,18830600192
1/18/2018,11474.90039,15020399616
1/19/2018,11607.40039,10740400128
1/20/2018,12899.2002,11801700352
1/21/2018,11600.09961,9935179776
1/22/2018,10931.40039,10537400320
1/23/2018,10868.40039,9660609536
1/24/2018,11359.40039,9940989952
1/25/2018,11259.40039,8873169920
1/26/2018,11171.40039,9746199552
1/27/2018,11440.7002,7583269888
1/28/2018,11786.29981,8350360064
1/29/2018,11296.40039,7107359744
1/30/2018,10106.29981,8637859840
1/31/2018,10221.09961,8041160192
2/1/2018,9170.540039,9959400448
2/2/2018,8830.75,12726899712
2/3/2018,9174.910156,7263790080
2/4/2018,8277.009766,7073549824
2/5/2018,6955.27002,9285289984
2/6/2018,7754,13999800320
2/7/2018,7621.299805,9169280000
2/8/2018,8265.589844,9346750464
2/9/2018,8736.980469,6784820224
2/10/2018,8621.900391,7780960256
2/11/2018,8129.970215,6122189824
2/12/2018,8926.570313,6256439808
2/13/2018,8598.30957,5696719872
2/14/2018,9494.629883,7909819904
2/15/2018,10166.40039,9062540288
2/16/2018,10233.90039,7296159744
2/17/2018,11112.7002,8660880384
2/18/2018,10551.79981,8744009728
2/19/2018,11225.29981,7652089856
2/20/2018,11403.7002,9926540288
2/21/2018,10690.40039,9405339648
2/22/2018,10005,8040079872
2/23/2018,10301.09961,7739500032
2/24/2018,9813.070313,6917929984
2/25/2018,9664.730469,5706939904
2/26/2018,10366.7002,7287690240
2/27/2018,10725.59961,6966179840
2/28/2018,10397.90039,6936189952
3/1/2018,10951,7317279744
3/2/2018,11086.40039,7620590080
3/3/2018,11489.7002,6690570240
3/4/2018,11512.59961,6084149760
3/5/2018,11573.29981,6468539904
3/6/2018,10779.90039,6832169984
3/7/2018,9965.570313,8797910016
3/8/2018,9395.009766,7186089984
3/9/2018,9337.549805,8704190464
3/10/2018,8866,5386319872
3/11/2018,9578.629883,6296370176
3/12/2018,9205.120117,6457399808
3/13/2018,9194.849609,5991139840
3/14/2018,8269.80957,6438230016
3/15/2018,8300.860352,6834429952
3/16/2018,8338.349609,5289379840
3/17/2018,7916.879883,4426149888
3/18/2018,8223.679688,6639190016
3/19/2018,8630.650391,6729110016
3/20/2018,8913.469727,6361789952
3/21/2018,8929.280273,6043129856
3/22/2018,8728.469727,5530390016
3/23/2018,8879.620117,5954120192
3/24/2018,8668.120117,5664600064
3/25/2018,8495.780273,4569880064
3/26/2018,8209.400391,5921039872
3/27/2018,7833.040039,5378250240
3/28/2018,7954.47998,4935289856
3/29/2018,7165.700195,6361229824
3/30/2018,6890.52002,6289509888
3/31/2018,6973.529785,4553269760
4/1/2018,6844.22998,4532100096
4/2/2018,7083.799805,4333440000
4/3/2018,7456.109863,5499700224
4/4/2018,6853.839844,4936000000
4/5/2018,6811.470215,5639320064
4/6/2018,6636.319824,3766810112
4/7/2018,6911.089844,3976610048
4/8/2018,7023.52002,3652499968
4/9/2018,6770.72998,4894060032
4/10/2018,6834.759766,4272750080
4/11/2018,6968.319824,4641889792
4/12/2018,7889.25,8906250240
4/13/2018,7895.959961,7764460032
4/14/2018,7986.240234,5191430144
4/15/2018,8329.110352,5244480000
4/16/2018,8058.669922,5631309824
4/17/2018,7902.089844,6900879872
4/18/2018,8163.419922,6529909760
4/19/2018,8294.30957,7063209984
4/20/2018,8845.830078,8438110208
4/21/2018,8895.580078,7548550144
4/22/2018,8802.459961,6629899776
4/23/2018,8930.879883,6925190144
4/24/2018,9697.5,10678800384
4/25/2018,8845.740234,11083100160
4/26/2018,9281.509766,8970559488
4/27/2018,8987.049805,7566289920
4/28/2018,9348.480469,7805479936
4/29/2018,9419.080078,8853000192
4/30/2018,9240.549805,8673920000
5/1/2018,9119.009766,7713019904
5/2/2018,9235.919922,7558159872
5/3/2018,9743.860352,10207299584
5/4/2018,9700.759766,8217829888
5/5/2018,9858.150391,7651939840
5/6/2018,9654.799805,7222280192
5/7/2018,9373.009766,7394019840
5/8/2018,9234.820313,7415869952
5/9/2018,9325.179688,7226890240
5/10/2018,9043.94043,6906699776
5/11/2018,8441.490234,8488520192
5/12/2018,8504.889648,6821380096
5/13/2018,8723.94043,5866379776
5/14/2018,8716.790039,7364149760
5/15/2018,8510.379883,6705710080
5/16/2018,8368.830078,6760220160
5/17/2018,8094.319824,5862530048
5/18/2018,8250.969727,5764190208
5/19/2018,8247.179688,4712399872
5/20/2018,8513.25,5191059968
5/21/2018,8418.990234,5154990080
5/22/2018,8041.779785,5137010176
5/23/2018,7557.819824,6491120128
5/24/2018,7587.339844,6049220096
5/25/2018,7480.140137,4867829760
5/26/2018,7355.879883,4051539968
5/27/2018,7368.220215,4056519936
5/28/2018,7135.990234,5040600064
5/29/2018,7472.589844,5662660096
5/30/2018,7406.52002,4922540032
5/31/2018,7494.169922,5127130112
6/1/2018,7541.450195,4921460224
6/2/2018,7643.450195,4939299840
6/3/2018,7720.25,4851760128
6/4/2018,7514.470215,4993169920
6/5/2018,7633.759766,4961739776
6/6/2018,7653.97998,4692259840
6/7/2018,7678.240234,4485799936
6/8/2018,7624.919922,4227579904
6/9/2018,7531.97998,3845220096
6/10/2018,6786.02002,5804839936
6/11/2018,6906.919922,4745269760
6/12/2018,6582.359863,4654380032
6/13/2018,6349.899902,5052349952
6/14/2018,6675.350098,5138710016
6/15/2018,6456.580078,3955389952
6/16/2018,6550.160156,3194170112
6/17/2018,6499.27002,3104019968
6/18/2018,6734.819824,4039200000
6/19/2018,6769.939941,4057029888
6/20/2018,6776.549805,3888640000
6/21/2018,6729.740234,3529129984
6/22/2018,6083.689941,5079810048
6/23/2018,6162.47998,3431360000
6/24/2018,6173.22998,4566909952
6/25/2018,6249.180176,5500810240
6/26/2018,6093.669922,3279759872
6/27/2018,6157.129883,3296219904
6/28/2018,5903.439941,3467800064
6/29/2018,6218.299805,3966230016
6/30/2018,6404,4543860224
7/1/2018,6385.819824,4788259840
7/2/2018,6614.180176,4396930048
7/3/2018,6529.589844,4672309760
7/4/2018,6597.549805,4176689920
7/5/2018,6639.140137,4999240192
7/6/2018,6673.5,4313959936
7/7/2018,6856.930176,3961080064
7/8/2018,6773.879883,3386210048
7/9/2018,6741.75,3718129920
7/10/2018,6329.950195,4052430080
7/11/2018,6394.709961,3644859904
7/12/2018,6228.810059,3770170112
7/13/2018,6238.049805,3805400064
7/14/2018,6276.120117,2923670016
7/15/2018,6359.640137,3285459968
7/16/2018,6741.75,4725799936
7/17/2018,7321.040039,5961950208
7/18/2018,7370.779785,6103410176
7/19/2018,7466.859863,5111629824
7/20/2018,7354.129883,4936869888
7/21/2018,7419.290039,3726609920
7/22/2018,7418.490234,3695460096
7/23/2018,7711.109863,5132480000
7/24/2018,8424.269531,7277689856
7/25/2018,8181.390137,5845400064
7/26/2018,7951.580078,4899089920
7/27/2018,8165.009766,5195879936
7/28/2018,8192.150391,3988750080
7/29/2018,8218.459961,4107190016
7/30/2018,8180.47998,5551400000
7/31/2018,7780.439941,5287530000
8/1/2018,7624.910156,4797620000
8/2/2018,7567.149902,4214110000
8/3/2018,7434.390137,4627150000
8/4/2018,7032.850098,4268390000
8/5/2018,7068.47998,3679110000
8/6/2018,6951.799805,3925900000
8/7/2018,6753.120117,4682800000
8/8/2018,6305.799805,5064430000
8/9/2018,6568.22998,4267040000
8/10/2018,6184.709961,4528680000
8/11/2018,6295.72998,4047850000
8/12/2018,6322.689941,5665250000
8/13/2018,6297.569824,4083980000
8/14/2018,6199.709961,5301700000
8/15/2018,6308.52002,4895450000
8/16/2018,6334.72998,4328420000
8/17/2018,6580.629883,4992990000
8/18/2018,6423.759766,3984520000
8/19/2018,6506.069824,3311170000
8/20/2018,6308.529785,3665100000
8/21/2018,6488.759766,3377180000
8/22/2018,6376.709961,4668110000
8/23/2018,6534.879883,3426180000
8/24/2018,6719.959961,4097820000
8/25/2018,6763.189941,3312600000
8/26/2018,6707.259766,3295500000
8/27/2018,6884.640137,4019000000
8/28/2018,7096.279785,4659940000
8/29/2018,7047.160156,4145880000
8/30/2018,6978.22998,4463250000
8/31/2018,7037.580078,4495650000
9/1/2018,7193.25,4116050000
9/2/2018,7272.720215,4329540000
9/3/2018,7260.060059,4087760000
9/4/2018,7361.660156,4273640000
9/5/2018,6792.830078,5800460000
9/6/2018,6529.169922,5523470000
9/7/2018,6467.069824,4264680000
9/8/2018,6225.97998,3835060000
9/9/2018,6300.859863,3671890000
9/10/2018,6329.700195,3714100000
9/11/2018,6321.200195,3849910000
9/12/2018,6351.799805,4064230000
9/13/2018,6517.310059,4210910000
9/14/2018,6512.709961,4076220000
9/15/2018,6543.200195,3216300000
9/16/2018,6517.180176,3273730000
9/17/2018,6281.200195,3910780000
9/18/2018,6371.299805,4180090000
9/19/2018,6398.540039,4431340000
9/20/2018,6519.669922,4348110000
9/21/2018,6734.950195,6531940000
9/22/2018,6721.97998,4509660000
9/23/2018,6710.629883,4197500000
9/24/2018,6595.410156,4177310000
9/25/2018,6446.470215,4726180000
9/26/2018,6495,4437300000
9/27/2018,6676.75,4606810000
9/28/2018,6644.129883,5014430000
9/29/2018,6601.959961,4363690000
9/30/2018,6625.560059,4002280000
10/1/2018,6589.620117,4000970000
10/2/2018,6556.100098,3979260000
10/3/2018,6502.589844,3887310000
10/4/2018,6576.689941,3838410000
10/5/2018,6622.47998,3671500000
10/6/2018,6588.310059,3259740000
10/7/2018,6602.950195,3306630000
10/8/2018,6652.22998,3979460000
10/9/2018,6642.640137,3580810000
10/10/2018,6585.529785,3787650000
10/11/2018,6256.240234,5181640000
10/12/2018,6274.580078,3783500000
10/13/2018,6285.990234,3064030000
10/14/2018,6290.930176,3085320000
10/15/2018,6596.540039,7370770000
10/16/2018,6596.109863,4074800000
10/17/2018,6544.430176,4088420000
10/18/2018,6476.709961,3924080000
10/19/2018,6465.410156,3578870000
10/20/2018,6489.189941,3379130000
10/21/2018,6482.350098,3253610000
10/22/2018,6487.160156,3672860000
10/23/2018,6475.740234,3716150000
10/24/2018,6495.839844,3424670000
10/25/2018,6476.290039,3230550000
10/26/2018,6474.75,3306050000
10/27/2018,6480.379883,3393250000
10/28/2018,6486.390137,3445190000
10/29/2018,6332.629883,4199910000
10/30/2018,6334.27002,3781100000
10/31/2018,6317.609863,4191240000
11/1/2018,6377.779785,3789400000
11/2/2018,6388.439941,4234870000
11/3/2018,6361.259766,3658640000
11/4/2018,6376.129883,4390020000
11/5/2018,6419.660156,4174800000
11/6/2018,6461.009766,4700040000
11/7/2018,6530.140137,4941260000
11/8/2018,6453.720215,4665260000
11/9/2018,6385.620117,4346820000
11/10/2018,6409.220215,3705320000
11/11/2018,6411.27002,3939060000
11/12/2018,6371.27002,4295770000
11/13/2018,6359.490234,4503800000
11/14/2018,5738.350098,7398940000
11/15/2018,5648.029785,7032140000
11/16/2018,5575.549805,5279320000
11/17/2018,5554.330078,4303150000
11/18/2018,5623.540039,4159680000
11/19/2018,4871.490234,7039560000
11/20/2018,4451.870117,8428290000
11/21/2018,4602.169922,6120120000
11/22/2018,4365.939941,4569370000
11/23/2018,4347.109863,4871490000
11/24/2018,3880.76001,4679500000
11/25/2018,4009.969971,6825640000
11/26/2018,3779.129883,6476900000
11/27/2018,3820.719971,5998720000
11/28/2018,4257.419922,7280280000
11/29/2018,4278.84668,6503347767
11/30/2018,4017.268555,6048016717
12/1/2018,4214.671875,5375314093
12/2/2018,4139.87793,5262697895
12/3/2018,3894.130859,5089570994
12/4/2018,3956.893799,5028069239
12/5/2018,3753.994873,5302481574
12/6/2018,3521.101807,5878333109
12/7/2018,3419.937256,6835615448
12/8/2018,3476.114746,5305024497
12/9/2018,3614.234375,4947372847
12/10/2018,3502.656006,5020968740
12/11/2018,3424.588135,4696765188
12/12/2018,3486.950195,4139364829
12/13/2018,3313.677246,4343372456
12/14/2018,3242.484863,4372763663
12/15/2018,3236.761719,3551763561
12/16/2018,3252.839111,3744248994
12/17/2018,3545.864746,5409247918
12/18/2018,3696.059082,5911325473
12/19/2018,3745.950684,6810689119
12/20/2018,4134.441406,8927129279
12/21/2018,3896.543701,7206015706
12/22/2018,4014.182617,5605823233
12/23/2018,3998.980225,6151275490
12/24/2018,4078.599121,7240968501
12/25/2018,3815.490723,6158207293
12/26/2018,3857.297607,5326547918
12/27/2018,3654.833496,5130222366
12/28/2018,3923.918701,5631554348
12/29/2018,3820.408691,4991655917
12/30/2018,3865.952637,4770578575
12/31/2018,3742.700439,4661840806
1/1/2019,3843.52002,4324200990
1/2/2019,3943.409424,5244856836
1/3/2019,3836.741211,4530215219
1/4/2019,3857.717529,4847965467
1/5/2019,3845.19458,5137609824
1/6/2019,4076.632568,5597027440
1/7/2019,4025.248291,5228625637
1/8/2019,4030.8479,5306593305
1/9/2019,4035.296387,5115905225
1/10/2019,3678.924561,6874143796
1/11/2019,3687.365479,5538712865
1/12/2019,3661.301025,4778170883
1/13/2019,3552.953125,4681302466
1/14/2019,3706.052246,5651384490
1/15/2019,3630.675293,5537192302
1/16/2019,3655.006836,5394457145
1/17/2019,3678.563965,5464420383
1/18/2019,3657.839355,5002961727
1/19/2019,3728.568359,5955691380
1/20/2019,3601.013672,5582489560
1/21/2019,3576.032471,5004347059
1/22/2019,3604.577148,5313623556
1/23/2019,3585.123047,5433755649
1/24/2019,3600.865479,5262869046
1/25/2019,3599.765869,5265847539
1/26/2019,3602.460449,5098183235
1/27/2019,3583.96582,5570752966
1/28/2019,3470.450439,6908930483
1/29/2019,3448.116943,5897159493
1/30/2019,3486.181641,5955112627
1/31/2019,3457.792725,5831198271
2/1/2019,3487.945313,5422926707
2/2/2019,3521.060791,5071623601
2/3/2019,3464.013428,5043937584
2/4/2019,3459.154053,5332718886
2/5/2019,3466.357422,5227549545
2/6/2019,3413.767822,5482196038
2/7/2019,3399.47168,5004962683
2/8/2019,3666.780273,7735623101
2/9/2019,3671.203613,6158833645
2/10/2019,3690.188232,6282256903
2/11/2019,3648.430664,6277056434
2/12/2019,3653.528564,6480384532
2/13/2019,3632.070557,6438903823
2/14/2019,3616.880859,6271044418
2/15/2019,3620.810791,6091952231
2/16/2019,3629.787598,5934744052
2/17/2019,3673.836182,7039512503
2/18/2019,3915.714355,9908216640
2/19/2019,3947.094482,9933626655
2/20/2019,3999.820557,8693373948
2/21/2019,3954.118164,7775128102
2/22/2019,4005.526611,7826525254
2/23/2019,4142.526855,8922258316
2/24/2019,3810.42749,10794227451
2/25/2019,3882.696289,9318796067
2/26/2019,3854.35791,7931218996
2/27/2019,3851.047363,8301309684
2/28/2019,3854.7854,8399767798
3/1/2019,3859.58374,7661247975
3/2/2019,3864.415039,7578786076
3/3/2019,3847.175781,7253558152
3/4/2019,3761.557129,9029175788
3/5/2019,3896.375,10174126415
3/6/2019,3903.942627,9175291529
3/7/2019,3911.484375,9584165519
3/8/2019,3901.131592,10638638944
3/9/2019,3963.313721,10796103518
3/10/2019,3951.599854,9713267607
3/11/2019,3905.227295,10125901903
3/12/2019,3909.15625,9809887079
3/13/2019,3906.717285,9469184841
3/14/2019,3924.369141,10480789570
3/15/2019,3960.911133,9394210605
3/16/2019,4048.72583,9856166973
3/17/2019,4025.229004,8221625400
3/18/2019,4032.507324,9646954186
3/19/2019,4071.190186,9344919956
3/20/2019,4087.476318,10175916388
3/21/2019,4029.326904,10831212662
3/22/2019,4023.968262,9252935969
3/23/2019,4035.826416,9578850549
3/24/2019,4022.168213,9144851065
3/25/2019,3963.070557,10359818883
3/26/2019,3985.080811,10707678815
3/27/2019,4087.066162,10897131934
3/28/2019,4069.107178,9353915899
3/29/2019,4098.374512,10918665557
3/30/2019,4106.660156,9732688060
3/31/2019,4105.404297,9045122443
4/1/2019,4158.183105,10157794171
4/2/2019,4879.87793,21315047816
4/3/2019,4973.021973,22899891582
4/4/2019,4922.798828,18251810240
4/5/2019,5036.681152,16837325387
